x,y,z
587658.3084448515,5245559.180645436,1114.5130412167964
587653.4088607355,5245529.757855593,1107.9498407246438
587656.600818766,5245512.0538012255,1090.5417632601172
587665.7779876394,5245470.15769875,1088.7499999999982
587668.9829908175,5245452.839620683,1088.7499999999982
587662.5203726259,5245434.161332659,1088.7499999999982
587662.6273347982,5245406.56559269,1088.7499999999982
587651.2864641707,5245360.060326191,1088.7499999999982
587599.7254567123,5245274.225028339,1088.81438559739
587578.0422199679,5245237.354011171,1088.8302938559502
587599.7445195492,5245224.890508378,1088.8302938559502
587562.5,5245187.5,1088.7499999999982
587636.6144184506,5245164.054552125,1088.7499999999982
587712.5,5245087.5,1088.7499999999982
587712.5,5245037.5,1088.7499999999982
587762.5,5244975.281299669,1088.9210728980318
587762.5,5244987.5,1116.2499999999982
582880.85,5243055.12,1418.75
582898.8144489141,5243045.997703723,1422.631617191148
582906.8314979795,5243048.077284175,1425.5142827226741
582916.7564261723,5243044.460851236,1427.182469853491
582919.807798447,5243050.840849444,1429.3698902223791
582939.4686007594,5243028.289531934,1433.1377887436774
582951.047163081,5243021.096095542,1434.728878812269
582970.5506570514,5243012.7983588055,1435.2020001602568
582989.3695696517,5243031.090476876,1435.9998148714835
583006.776555441,5243038.264843923,1436.0064867835677
583011.1481801358,5243033.417954977,1435.9477199855137
583017.9157274121,5243027.081374236,1434.3302290620031
583024.0598874736,5243022.512801233,1429.8471777646446
583035.0625008985,5243020.167130313,1429.2937508989357
583037.3864930946,5243016.496957338,1428.1771614629774
583053.442826273,5243002.286070433,1426.4614034094063
583076.6473198232,5242979.965162894,1424.4586422128143
583081.8244802442,5242978.359983402,1423.896707535739
583099.2212920982,5242976.477084578,1423.0408728612642
583125.6167172634,5242983.350158792,1421.8676045228801
583139.3065310271,5242991.034618854,1418.3341777768776
583145.9876175364,5242992.531436168,1416.0302543903713
583156.4757528013,5242995.010530724,1413.453367963903
583163.4353507508,5243000.615256902,1409.7589282193726
583176.4267918076,5243005.178340281,1405.7994124913885
583189.8253843974,5243007.536273371,1404.5268155617755
583199.9696950517,5243009.330676899,1401.4217757233082
583210.3599550611,5243013.2237449,1398.897942420948
583231.940276481,5243026.378808205,1394.121595325706
583239.7465890336,5243030.801948202,1392.2142904434468
583262.5643941168,5243040.338725242,1390.3088357534116
583265.8476807333,5243045.098237092,1388.8522569822383
583271.7969857897,5243052.051898122,1386.8668436146704
583282.2784984822,5243059.790395452,1382.8598497081598
583293.8766291741,5243065.181099214,1378.9380315477824
583301.9566135844,5243074.670367091,1375.7182294649263
583320.7787195125,5243092.816195402,1369.736390248563
583324.8256795154,5243096.020068332,1367.351817885898
583338.0428556311,5243106.85730455,1362.7426363750747
583349.8409968166,5243117.37453633,1360.0202341815616
583353.7852178799,5243121.675802123,1355.060192726885
583364.4056298702,5243128.863268884,1352.1928619951843
583381.1855637132,5243145.122545283,1350.5893447127619
583390.0538209756,5243154.285566399,1348.9362011972112
583408.7558675901,5243172.847031799,1347.4800009938876
583418.3705134497,5243184.797135139,1345.7599844378974
583423.7782584069,5243193.592167833,1344.4241260691447
583438.8142584992,5243209.9306941,1343.7589218351272
583451.4088164635,5243219.341636702,1343.3380733869053
583454.2628287736,5243224.734903617,1342.2280050611616
583470.4236123144,5243247.3901040945,1341.2428715312733
583476.5670799391,5243248.586148473,1341.0345363531133
583486.866476865,5243260.639514289,1340.1367534493393
583499.6801567742,5243275.104942786,1339.7186350390052
583508.6486870794,5243285.683100152,1338.7394279943142
583528.4715241923,5243293.490015192,1337.8078051607722
583542.8927236997,5243288.373095119,1337.1703846558144
583560.6562208481,5243266.076175086,1336.9958780740417
583568.0846593628,5243273.383264672,1336.8503207357078
583584.4674844019,5243289.356770808,1336.7848378807148
583587.3214293207,5243287.023091113,1336.7118406788345
583581.6159697039,5243260.449591636,1336.5182545953128
583616.002250031,5243263.99831923,1336.4392207552628
583627.2560804664,5243272.241947725,1336.2607056224138
583649.6068405221,5243279.842347923,1336.2706190994738
583713.0033343824,5243299.99460618,1336.1111317839304
583725.8420343827,5243267.28800997,1335.9524254712164
583774.2429649128,5243267.946187763,1335.9127130274805
583828.1613812463,5243279.26430718,1335.809986113784
583892.3977649844,5243304.35416181,1335.677145534123
583928.0701880178,5243289.121663282,1335.6691451285242
583944.5647016902,5243274.886222584,1335.6825919694625
583960.3118093665,5243285.691720997,1335.5997433186276
583974.8534758665,5243280.674964969,1335.4668310367358
584012.0858801098,5243303.891169494,1335.384381647734
584027.9301813319,5243296.942555258,1334.8179599351186
584062.8727661084,5243236.669143134,1332.9305047713126
584079.6442226906,5243215.208126884,1330.981798147995
584104.0846036597,5243189.040544989,1328.113566346855
584115.2524343615,5243172.792383789,1325.0661568543658
584135.0261277519,5243137.296876808,1315.8384026615304
584163.7027443282,5243086.831994219,1315.0647766952898
584192.0571402394,5243100.445822969,1312.5203356379525
584251.9737871612,5243126.9737871615,1311.03833475725
584279.1150978158,5243152.224656825,1309.383677147588
584326.9385073726,5243187.5294577805,1309.016723020075
584375.893127279,5243187.688271744,1308.85354945934
584430.6340305062,5243192.981792353,1308.776096587138
584513.4358768393,5243259.777729915,1307.8424159749072
584539.2847775832,5243258.491938676,1295.7919241767788
584550.8092488139,5243275.96109804,1288.8645107184066
584575.3450478263,5243255.805029906,1287.9077171762
584588.0913550152,5243262.392016329,1284.2847248219573
584613.3283944161,5243287.761047347,1283.3391682213842
584640.5641856311,5243285.018036345,1281.8108625042744
584687.484413477,5243289.22483924,1281.6976667127428
584740.3902141778,5243301.319753372,1281.424112551385
584825.387555335,5243350.183953993,1281.2500000000005
584875.1348329766,5243387.5,1281.2500000000005
584996.5270380544,5243351.946758496,1281.2500000000005
585030.4201744234,5243336.342182107,1281.2500000000005
585076.587094688,5243338.852445477,1281.2500000000005
585116.3488216193,5243391.26472638,1281.2500000000005
585114.0441049298,5243407.400828455,1281.8733216901967
585113.4873574013,5243454.653827476,1282.064279692172
585112.916431858,5243499.004116473,1284.2210916319264
585112.7616164916,5243523.921637323,1294.3792010083187
585112.7222758975,5243527.602267798,1308.7210852029277
585112.6538611175,5243550.440078763,1308.7500000000005
585113.2470096771,5243628.978877264,1319.0372492977838
585115.297195051,5243651.330345537,1335.1317319868394
585115.9785183507,5243734.964074616,1335.8611804012316
585127.5480872054,5243736.924406867,1336.5665762232263
585162.5,5243743.067722423,1340.3001848348567
585168.4201146951,5243778.543396659,1360.493936917675
585182.0180572585,5243821.380172043,1362.9224965655367
585262.5,5243887.5,1363.7500000000002
585212.5,5243937.5,1363.7500000000002
585312.5,5243987.5,1363.7500000000002
585362.5,5243987.5,1363.7500000000005
585406.872562273,5243987.5,1359.628675717233
585413.5875470218,5243988.525488413,1336.7071462052293
585462.7482344356,5243990.400451783,1336.3523967046833
585514.475034131,5244020.068143099,1325.77259031125
585538.4058427662,5244026.41529072,1325.2882183893526
585557.3897200504,5244033.13951286,1323.7087018855964
585568.9366151652,5244036.543702824,1312.5075312298786
585573.366725468,5244036.674624091,1308.4686306639826
585593.4990262716,5244036.8595192665,1308.4372308855727
585639.5883797485,5244049.784156699,1308.427044386665
585713.2578154142,5244099.187707411,1308.3837063791545
585722.7697404111,5244131.7821980575,1304.2657975923603
585794.2852988541,5244108.008569511,1290.7885743328513
585796.5006265977,5244121.329048306,1285.2081576050343
585816.1986408791,5244121.6530769365,1283.2842524835582
585824.5144784795,5244163.888403477,1282.2666167294224
585864.520717236,5244237.5,1282.1072402974596
585877.9836212771,5244236.591966993,1281.250000000001
585930.5244269988,5244234.900326527,1280.0503003906063
585973.7426717851,5244235.49919965,1277.0454740654682
585998.721057007,5244235.645016427,1267.3347964593552
586013.9670222584,5244235.626887271,1253.750000000001
586028.6085647944,5244239.208998096,1253.750000000001
586088.4590550388,5244255.11757562,1253.750000000001
586162.5,5244287.5,1253.750000000001
586212.5,5244387.5,1253.750000000001
586312.5,5244437.5,1253.750000000001
586362.5,5244537.5,1253.750000000001
586412.5,5244487.5,1253.750000000001
586412.5,5244487.5,1226.250000000001
586462.5,5244537.5,1226.250000000001
586502.1250303534,5244577.125030354,1218.6416889258892
586512.5,5244587.5,1198.750000000001
586592.0149866883,5244642.367854479,1198.7500000000007
586640.1559484252,5244665.533446381,1198.750000000001
586678.0118642746,5244706.953991608,1198.750000000001
586715.760992898,5244750.474203735,1198.750000000001
586737.6185845276,5244744.555870276,1198.750000000001
586812.5,5244737.5,1198.750000000001
586862.5,5244787.5,1198.750000000001
586912.5,5244787.5,1198.750000000001
586912.5,5244837.5,1198.750000000001
586962.5,5244837.5,1198.750000000001
587012.5,5244887.5,1198.750000000001
587062.5,5244887.5,1198.750000000001
587062.5,5244937.5,1198.750000000001
587062.5,5244987.5,1198.750000000001
587060.4298967959,5245040.359511674,1198.750000000001
587053.5699779381,5245099.804192358,1198.750000000001
587064.9432938871,5245133.973950607,1198.693410127216
587066.1440774385,5245135.022623157,1191.8610550582423
587079.0677696457,5245148.74895809,1171.979869298519
587129.3543150167,5245208.2645760095,1171.6827277009077
587172.4014555345,5245262.4261611495,1171.6380128712974
587199.2974172934,5245269.955269016,1171.6380128712974
587212.9214641562,5245291.254792215,1166.5252812054148
587226.9921143187,5245290.232773514,1150.3967642695675
587263.2855542555,5245289.16040689,1150.1017206897357
587275.9883510028,5245292.713213582,1149.2131764675028
587314.3631845756,5245282.880577239,1149.2126175791939
587313.5803718552,5245266.040097621,1148.5245004073674
587314.8054905538,5245218.43678619,1147.753821127841
587334.9393242174,5245184.52527249,1146.9594553947313
587383.5456219246,5245183.344444982,1145.581165824697
587430.2334626939,5245182.76395252,1143.6659263865768
587473.9017331812,5245182.698139465,1140.4362870329514
587498.1332233915,5245182.705511172,1116.2500000000007
587503.3947646758,5245182.81746271,1116.2500000000007
587532.3166925315,5245178.44549827,1115.5399553242514
587579.7292508841,5245168.377063612,1114.1642634750303
587577.4657235104,5245176.51531782,1107.6878251473481
587588.0583892053,5245176.716938234,1093.914680506135
587597.9977365684,5245174.976344255,1088.7500000000007
587638.7517008169,5245164.434005329,1088.7500000000007
587679.1869160556,5245120.645146652,1088.7500000000007
587712.5,5245037.5,1088.7500000000007
587762.5,5244975.281299669,1088.9210728980343
587762.5,5244987.5,1116.2500000000007
